UNITNAME,ARCHIVE_PATH,ID
b'DES0918-0958',b'DEC/multiepoch/delve/r5918/DES0918-0958/p01',21654682
b'DES0919-1749',b'DEC/multiepoch/delve/r5918/DES0919-1749/p01',21654715
b'DES0920+2834',b'DEC/multiepoch/delve/r5918/DES0920+2834/p01',21654729
b'DES0925+1626',b'DEC/multiepoch/delve/r5918/DES0925+1626/p01',21654856
b'DES0925-1749',b'DEC/multiepoch/delve/r5918/DES0925-1749/p01',21654871
b'DES0926+1751',b'DEC/multiepoch/delve/r5918/DES0926+1751/p01',21654881
b'DES0926+1834',b'DEC/multiepoch/delve/r5918/DES0926+1834/p01',21654882
b'DES0928+0752',b'DEC/multiepoch/delve/r5918/DES0928+0752/p01',21654926
b'DES0928+1709',b'DEC/multiepoch/delve/r5918/DES0928+1709/p01',21654932
b'DES0929-1041',b'DEC/multiepoch/delve/r5918/DES0929-1041/p01',21654968
b'DES0929-2041',b'DEC/multiepoch/delve/r5918/DES0929-2041/p01',21654970
b'DES0929-2332',b'DEC/multiepoch/delve/r5918/DES0929-2332/p01',21654972
b'DES0931-0458',b'DEC/multiepoch/delve/r5918/DES0931-0458/p01',21655018
b'DES0932+2043',b'DEC/multiepoch/delve/r5918/DES0932+2043/p01',21655034
b'DES0932-1041',b'DEC/multiepoch/delve/r5918/DES0932-1041/p01',21655044
b'DES0934+2417',b'DEC/multiepoch/delve/r5918/DES0934+2417/p01',21655090
b'DES0934-1124',b'DEC/multiepoch/delve/r5918/DES0934-1124/p01',21655098
b'DES0936-0416',b'DEC/multiepoch/delve/r5918/DES0936-0416/p01',21655144
b'DES0937-1707',b'DEC/multiepoch/delve/r5918/DES0937-1707/p01',21655174
b'DES0939-1915',b'DEC/multiepoch/delve/r5918/DES0939-1915/p01',21655228
b'DES0940+2751',b'DEC/multiepoch/delve/r5918/DES0940+2751/p01',21655242
b'DES0724+2251',b'DEC/multiepoch/delve/r5918/DES0724+2251/p01',21648883
b'DES0745+0126',b'DEC/multiepoch/delve/r5918/DES0745+0126/p01',21650193
b'DES0748+0126',b'DEC/multiepoch/delve/r5918/DES0748+0126/p01',21650239
b'DES0750+0001',b'DEC/multiepoch/delve/r5918/DES0750+0001/p01',21650270
b'DES0750+1043',b'DEC/multiepoch/delve/r5918/DES0750+1043/p01',21650275
b'DES0750+2208',b'DEC/multiepoch/delve/r5918/DES0750+2208/p01',21650282
b'DES0753+1417',b'DEC/multiepoch/delve/r5918/DES0753+1417/p01',21650327
b'DES0753-0416',b'DEC/multiepoch/delve/r5918/DES0753-0416/p01',21650337
b'DES0755+0917',b'DEC/multiepoch/delve/r5918/DES0755+0917/p01',21650360
b'DES0756+2334',b'DEC/multiepoch/delve/r5918/DES0756+2334/p01',21650384
b'DES0800+1252',b'DEC/multiepoch/delve/r5918/DES0800+1252/p01',21650453
b'DES0801+2917',b'DEC/multiepoch/delve/r5918/DES0801+2917/p01',21650477
b'DES0801-0750',b'DEC/multiepoch/delve/r5918/DES0801-0750/p01',21650481
b'DES0802+1834',b'DEC/multiepoch/delve/r5918/DES0802+1834/p01',21650492
b'DES0802+1917',b'DEC/multiepoch/delve/r5918/DES0802+1917/p01',21650493
b'DES0803+0543',b'DEC/multiepoch/delve/r5918/DES0803+0543/p01',21650777
b'DES0803-0707',b'DEC/multiepoch/delve/r5918/DES0803-0707/p01',21650790
b'DES0804+2708',b'DEC/multiepoch/delve/r5918/DES0804+2708/p01',21650805
b'DES0805+0835',b'DEC/multiepoch/delve/r5918/DES0805+0835/p01',21650817
b'DES0805+2126',b'DEC/multiepoch/delve/r5918/DES0805+2126/p01',21650824
b'DES0806+0335',b'DEC/multiepoch/delve/r5918/DES0806+0335/p01',21650838
b'DES0807-0416',b'DEC/multiepoch/delve/r5918/DES0807-0416/p01',21650865
b'DES0808+0001',b'DEC/multiepoch/delve/r5918/DES0808+0001/p01',21650870
b'DES0810-0915',b'DEC/multiepoch/delve/r5918/DES0810-0915/p01',21650929
b'DES0810-1124',b'DEC/multiepoch/delve/r5918/DES0810-1124/p01',21650930
b'DES0811+2500',b'DEC/multiepoch/delve/r5918/DES0811+2500/p01',21650945
b'DES0811+2708',b'DEC/multiepoch/delve/r5918/DES0811+2708/p01',21650946
b'DES1022+0043',b'DEC/multiepoch/delve/r5918/DES1022+0043/p02',21658875
b'DES1023-0915',b'DEC/multiepoch/delve/r5918/DES1023-0915/p02',21658884
b'DES1043-0250',b'DEC/multiepoch/delve/r5918/DES1043-0250/p02',21658895
b'DES1047-1207',b'DEC/multiepoch/delve/r5918/DES1047-1207/p02',21658896
b'DES1053-0833',b'DEC/multiepoch/delve/r5918/DES1053-0833/p02',21658907
b'DES1101-0915',b'DEC/multiepoch/delve/r5918/DES1101-0915/p02',21658915
b'DES1127-2124',b'DEC/multiepoch/delve/r5918/DES1127-2124/p02',21658920
b'DES1137+1417',b'DEC/multiepoch/delve/r5918/DES1137+1417/p02',21658925
b'DES1140+2334',b'DEC/multiepoch/delve/r5918/DES1140+2334/p02',21658929
b'DES1140-0958',b'DEC/multiepoch/delve/r5918/DES1140-0958/p02',21658931
b'DES1143-1458',b'DEC/multiepoch/delve/r5918/DES1143-1458/p02',21658948
b'DES1144+1751',b'DEC/multiepoch/delve/r5918/DES1144+1751/p02',21658952
b'DES1144+2043',b'DEC/multiepoch/delve/r5918/DES1144+2043/p02',21658953
b'DES1144+2251',b'DEC/multiepoch/delve/r5918/DES1144+2251/p02',21658954
b'DES1144-0541',b'DEC/multiepoch/delve/r5918/DES1144-0541/p02',21658955
b'DES1151-2206',b'DEC/multiepoch/delve/r5918/DES1151-2206/p02',21658982
b'DES0655+2417',b'DEC/multiepoch/delve/r5918/DES0655+2417/p01',21648183
b'DES0817+0252',b'DEC/multiepoch/delve/r5918/DES0817+0252/p02',21653028
b'DES0835-1832',b'DEC/multiepoch/delve/r5918/DES0835-1832/p01',21653288
b'DES0856-0915',b'DEC/multiepoch/delve/r5918/DES0856-0915/p01',21654123
b'DES0857-0707',b'DEC/multiepoch/delve/r5918/DES0857-0707/p01',21654146
b'DES0902+0917',b'DEC/multiepoch/delve/r5918/DES0902+0917/p01',21654263
b'DES0919+0917',b'DEC/multiepoch/delve/r5918/DES0919+0917/p01',21654698
b'DES0930+1334',b'DEC/multiepoch/delve/r5918/DES0930+1334/p01',21654980
b'DES0938+0835',b'DEC/multiepoch/delve/r5918/DES0938+0835/p01',21655183
b'DES0941-0333',b'DEC/multiepoch/delve/r5918/DES0941-0333/p01',21655266
b'DES0942-0458',b'DEC/multiepoch/delve/r5918/DES0942-0458/p01',21655296
b'DES0942-0958',b'DEC/multiepoch/delve/r5918/DES0942-0958/p01',21655300
b'DES0942-1332',b'DEC/multiepoch/delve/r5918/DES0942-1332/p01',21655303
b'DES0943+0500',b'DEC/multiepoch/delve/r5918/DES0943+0500/p01',21655310
b'DES0943+2500',b'DEC/multiepoch/delve/r5918/DES0943+2500/p01',21655319
b'DES0945+2334',b'DEC/multiepoch/delve/r5918/DES0945+2334/p01',21655370
b'DES0947-2206',b'DEC/multiepoch/delve/r5918/DES0947-2206/p01',21655427
b'DES0948+1334',b'DEC/multiepoch/delve/r5918/DES0948+1334/p01',21655439
b'DES0948+1917',b'DEC/multiepoch/delve/r5918/DES0948+1917/p01',21655444
b'DES0948-0750',b'DEC/multiepoch/delve/r5918/DES0948-0750/p01',21655453
b'DES0949+2126',b'DEC/multiepoch/delve/r5918/DES0949+2126/p01',21655472
b'DES0950-1832',b'DEC/multiepoch/delve/r5918/DES0950-1832/p01',21655502
b'DES0952+0252',b'DEC/multiepoch/delve/r5918/DES0952+0252/p01',21655540
b'DES0952-0250',b'DEC/multiepoch/delve/r5918/DES0952-0250/p01',21655552
b'DES0953-2206',b'DEC/multiepoch/delve/r5918/DES0953-2206/p01',21655584
b'DES0954+2208',b'DEC/multiepoch/delve/r5918/DES0954+2208/p01',21655600
b'DES0954-0458',b'DEC/multiepoch/delve/r5918/DES0954-0458/p01',21655607
b'DES0954-1541',b'DEC/multiepoch/delve/r5918/DES0954-1541/p01',21655613
b'DES0957+1417',b'DEC/multiepoch/delve/r5918/DES0957+1417/p01',21655670
b'DES0717+1543',b'DEC/multiepoch/delve/r5918/DES0717+1543/p01',21648812
b'DES0742+2251',b'DEC/multiepoch/delve/r5918/DES0742+2251/p02',21650159
b'DES0757+2543',b'DEC/multiepoch/delve/r5918/DES0757+2543/p01',21650404
b'DES0816+0126',b'DEC/multiepoch/delve/r5918/DES0816+0126/p01',21651038
b'DES0830+0626',b'DEC/multiepoch/delve/r5918/DES0830+0626/p01',21653147
b'DES0845-1915',b'DEC/multiepoch/delve/r5918/DES0845-1915/p01',21653537
b'DES0858+2334',b'DEC/multiepoch/delve/r5918/DES0858+2334/p01',21654165
b'DES0859+0126',b'DEC/multiepoch/delve/r5918/DES0859+0126/p01',21654181
b'DES0912+0709',b'DEC/multiepoch/delve/r5918/DES0912+0709/p01',21654512
b'DES0940-0915',b'DEC/multiepoch/delve/r5918/DES0940-0915/p01',21655248
b'DES0940-2249',b'DEC/multiepoch/delve/r5918/DES0940-2249/p01',21655255
b'DES0941+0335',b'DEC/multiepoch/delve/r5918/DES0941+0335/p01',21655257
b'DES0941+2417',b'DEC/multiepoch/delve/r5918/DES0941+2417/p01',21655264
b'DES0942-0124',b'DEC/multiepoch/delve/r5918/DES0942-0124/p01',21655293
b'DES0943+0917',b'DEC/multiepoch/delve/r5918/DES0943+0917/p01',21655312
b'DES0943-1958',b'DEC/multiepoch/delve/r5918/DES0943-1958/p01',21655328
b'DES0945-2332',b'DEC/multiepoch/delve/r5918/DES0945-2332/p01',21655387
b'DES0946-1749',b'DEC/multiepoch/delve/r5918/DES0946-1749/p01',21655407
b'DES0948+1500',b'DEC/multiepoch/delve/r5918/DES0948+1500/p01',21655441
b'DES0948+1626',b'DEC/multiepoch/delve/r5918/DES0948+1626/p01',21655443
b'DES0948-1915',b'DEC/multiepoch/delve/r5918/DES0948-1915/p01',21655462
b'DES0948-2332',b'DEC/multiepoch/delve/r5918/DES0948-2332/p01',21655463
b'DES0949+0252',b'DEC/multiepoch/delve/r5918/DES0949+0252/p01',21655464
b'DES0949+1126',b'DEC/multiepoch/delve/r5918/DES0949+1126/p01',21655469
b'DES0949-1124',b'DEC/multiepoch/delve/r5918/DES0949-1124/p01',21655483
b'DES0949-1707',b'DEC/multiepoch/delve/r5918/DES0949-1707/p01',21655484
b'DES0953-0958',b'DEC/multiepoch/delve/r5918/DES0953-0958/p01',21655581
b'DES0955-1124',b'DEC/multiepoch/delve/r5918/DES0955-1124/p01',21655634
b'DES0735+0752',b'DEC/multiepoch/delve/r5918/DES0735+0752/p01',21649914
b'DES0747+1834',b'DEC/multiepoch/delve/r5918/DES0747+1834/p01',21650234
b'DES0811-0207',b'DEC/multiepoch/delve/r5918/DES0811-0207/p01',21650950
b'DES0812+2208',b'DEC/multiepoch/delve/r5918/DES0812+2208/p01',21650964
b'DES0813+1709',b'DEC/multiepoch/delve/r5918/DES0813+1709/p01',21650982
b'DES0813+2043',b'DEC/multiepoch/delve/r5918/DES0813+2043/p01',21650983
b'DES0814+0709',b'DEC/multiepoch/delve/r5918/DES0814+0709/p01',21651000
b'DES0814+2126',b'DEC/multiepoch/delve/r5918/DES0814+2126/p01',21651007
b'DES0815+1000',b'DEC/multiepoch/delve/r5918/DES0815+1000/p01',21651024
b'DES0817-0541',b'DEC/multiepoch/delve/r5918/DES0817-0541/p02',21652784
b'DES0817-0833',b'DEC/multiepoch/delve/r5918/DES0817-0833/p02',21652786
b'DES0819-1458',b'DEC/multiepoch/delve/r5918/DES0819-1458/p02',21652834
b'DES0820+1751',b'DEC/multiepoch/delve/r5918/DES0820+1751/p02',21652846
b'DES0820+1834',b'DEC/multiepoch/delve/r5918/DES0820+1834/p02',21652847
b'DES0820+2708',b'DEC/multiepoch/delve/r5918/DES0820+2708/p02',21652849
b'DES0821+1209',b'DEC/multiepoch/delve/r5918/DES0821+1209/p02',21652863
b'DES0821+1917',b'DEC/multiepoch/delve/r5918/DES0821+1917/p02',21652864
b'DES0822-1041',b'DEC/multiepoch/delve/r5918/DES0822-1041/p01',21652899
b'DES0822-1332',b'DEC/multiepoch/delve/r5918/DES0822-1332/p01',21652900
b'DES0824-1124',b'DEC/multiepoch/delve/r5918/DES0824-1124/p01',21652944
b'DES0816+2543',b'DEC/multiepoch/delve/r5918/DES0816+2543/p02',21653016
b'DES0816-1458',b'DEC/multiepoch/delve/r5918/DES0816-1458/p02',21653025
b'DES0826+0252',b'DEC/multiepoch/delve/r5918/DES0826+0252/p01',21653051
b'DES0826+1834',b'DEC/multiepoch/delve/r5918/DES0826+1834/p01',21653060
b'DES0827+1126',b'DEC/multiepoch/delve/r5918/DES0827+1126/p01',21653079
b'DES0828+1500',b'DEC/multiepoch/delve/r5918/DES0828+1500/p01',21653102
b'DES0828+2834',b'DEC/multiepoch/delve/r5918/DES0828+2834/p01',21653108
b'DES0828-1541',b'DEC/multiepoch/delve/r5918/DES0828-1541/p01',21653119
b'DES0705+2000',b'DEC/multiepoch/delve/r5918/DES0705+2000/p01',21648231
b'DES0724+2500',b'DEC/multiepoch/delve/r5918/DES0724+2500/p01',21648884
b'DES0733+0626',b'DEC/multiepoch/delve/r5918/DES0733+0626/p01',21649891
b'DES0737+2751',b'DEC/multiepoch/delve/r5918/DES0737+2751/p02',21650090
b'DES0822+0043',b'DEC/multiepoch/delve/r5918/DES0822+0043/p01',21652879
b'DES0825+2834',b'DEC/multiepoch/delve/r5918/DES0825+2834/p01',21653038
b'DES0818+1917',b'DEC/multiepoch/delve/r5918/DES0818+1917/p03',21653897
b'DES0821+2500',b'DEC/multiepoch/delve/r5918/DES0821+2500/p03',21653901
b'DES0859-0624',b'DEC/multiepoch/delve/r5918/DES0859-0624/p01',21654197
b'DES0914+2208',b'DEC/multiepoch/delve/r5918/DES0914+2208/p01',21654574
b'DES0917+2500',b'DEC/multiepoch/delve/r5918/DES0917+2500/p01',21654653
b'DES0919+1252',b'DEC/multiepoch/delve/r5918/DES0919+1252/p01',21654700
b'DES0923-1041',b'DEC/multiepoch/delve/r5918/DES0923-1041/p01',21654814
b'DES0957+2708',b'DEC/multiepoch/delve/r5918/DES0957+2708/p01',21655679
b'DES0957-0458',b'DEC/multiepoch/delve/r5918/DES0957-0458/p01',21655682
b'DES0958-1124',b'DEC/multiepoch/delve/r5918/DES0958-1124/p01',21655709
b'DES0959+0626',b'DEC/multiepoch/delve/r5918/DES0959+0626/p01',21655719
b'DES0959+1000',b'DEC/multiepoch/delve/r5918/DES0959+1000/p01',21655721
b'DES0959-1458',b'DEC/multiepoch/delve/r5918/DES0959-1458/p01',21655737
b'DES0959-1832',b'DEC/multiepoch/delve/r5918/DES0959-1832/p01',21655738
b'DES1002+2251',b'DEC/multiepoch/delve/r5918/DES1002+2251/p01',21655801
b'DES1003+1500',b'DEC/multiepoch/delve/r5918/DES1003+1500/p01',21655826
b'DES1004+0835',b'DEC/multiepoch/delve/r5918/DES1004+0835/p01',21655851
b'DES0817+2708',b'DEC/multiepoch/delve/r5918/DES0817+2708/p04',21653893
b'DES0808+0500',b'DEC/multiepoch/delve/r5918/DES0808+0500/p03',21653906
b'DES0816+2417',b'DEC/multiepoch/delve/r5918/DES0816+2417/p03',21653915
b'DES0843-1415',b'DEC/multiepoch/delve/r5918/DES0843-1415/p02',21653945
b'DES0849+2334',b'DEC/multiepoch/delve/r5918/DES0849+2334/p02',21653960
b'DES0850+0917',b'DEC/multiepoch/delve/r5918/DES0850+0917/p02',21653967
b'DES0851+1917',b'DEC/multiepoch/delve/r5918/DES0851+1917/p02',21653982
b'DES0852+0835',b'DEC/multiepoch/delve/r5918/DES0852+0835/p02',21653999
b'DES0853+0917',b'DEC/multiepoch/delve/r5918/DES0853+0917/p02',21654035
b'DES0854+2417',b'DEC/multiepoch/delve/r5918/DES0854+2417/p02',21654061
b'DES0855-1332',b'DEC/multiepoch/delve/r5918/DES0855-1332/p02',21654096
b'DES0858+2208',b'DEC/multiepoch/delve/r5918/DES0858+2208/p01',21654164
b'DES0859-1207',b'DEC/multiepoch/delve/r5918/DES0859-1207/p01',21654201
b'DES0900-0707',b'DEC/multiepoch/delve/r5918/DES0900-0707/p02',21654218
b'DES0901-1332',b'DEC/multiepoch/delve/r5918/DES0901-1332/p02',21654249
b'DES0902+0126',b'DEC/multiepoch/delve/r5918/DES0902+0126/p01',21654258
b'DES0903+0543',b'DEC/multiepoch/delve/r5918/DES0903+0543/p01',21654284
b'DES0903+2625',b'DEC/multiepoch/delve/r5918/DES0903+2625/p01',21654293
b'DES0903-1915',b'DEC/multiepoch/delve/r5918/DES0903-1915/p01',21654303
b'DES0904+0752',b'DEC/multiepoch/delve/r5918/DES0904+0752/p01',21654308
b'DES0906+0543',b'DEC/multiepoch/delve/r5918/DES0906+0543/p01',21654360
b'DES0906+1543',b'DEC/multiepoch/delve/r5918/DES0906+1543/p01',21654366
b'DES0906+2251',b'DEC/multiepoch/delve/r5918/DES0906+2251/p01',21654369
b'DES0906-0250',b'DEC/multiepoch/delve/r5918/DES0906-0250/p01',21654372
b'DES0906-1458',b'DEC/multiepoch/delve/r5918/DES0906-1458/p01',21654379
b'DES0907+0752',b'DEC/multiepoch/delve/r5918/DES0907+0752/p01',21654387
b'DES0907+2000',b'DEC/multiepoch/delve/r5918/DES0907+2000/p01',21654394
b'DES0907+2917',b'DEC/multiepoch/delve/r5918/DES0907+2917/p01',21654399
b'DES0907-1707',b'DEC/multiepoch/delve/r5918/DES0907-1707/p01',21654408
b'DES0909-0707',b'DEC/multiepoch/delve/r5918/DES0909-0707/p01',21654451
b'DES0909-1332',b'DEC/multiepoch/delve/r5918/DES0909-1332/p01',21654454
b'DES0909-2249',b'DEC/multiepoch/delve/r5918/DES0909-2249/p01',21654460
b'DES0910+0418',b'DEC/multiepoch/delve/r5918/DES0910+0418/p01',21654463
b'DES0912+2251',b'DEC/multiepoch/delve/r5918/DES0912+2251/p01',21654520
b'DES0802+1043',b'DEC/multiepoch/delve/r5918/DES0802+1043/p01',21650488
b'DES0803+2417',b'DEC/multiepoch/delve/r5918/DES0803+2417/p01',21650785
b'DES0803-0333',b'DEC/multiepoch/delve/r5918/DES0803-0333/p01',21650788
b'DES0803-0958',b'DEC/multiepoch/delve/r5918/DES0803-0958/p01',21650791
b'DES0804+1126',b'DEC/multiepoch/delve/r5918/DES0804+1126/p01',21650797
b'DES0805+0709',b'DEC/multiepoch/delve/r5918/DES0805+0709/p01',21650816
b'DES0805+1334',b'DEC/multiepoch/delve/r5918/DES0805+1334/p01',21650819
b'DES0807+1126',b'DEC/multiepoch/delve/r5918/DES0807+1126/p01',21650855
b'DES0808+1334',b'DEC/multiepoch/delve/r5918/DES0808+1334/p01',21650879
b'DES0811+1252',b'DEC/multiepoch/delve/r5918/DES0811+1252/p01',21650938
b'DES0813+0752',b'DEC/multiepoch/delve/r5918/DES0813+0752/p01',21650975
b'DES0814+0126',b'DEC/multiepoch/delve/r5918/DES0814+0126/p01',21650996
b'DES0814+0500',b'DEC/multiepoch/delve/r5918/DES0814+0500/p01',21650999
b'DES0814+1751',b'DEC/multiepoch/delve/r5918/DES0814+1751/p01',21651005
b'DES0814-0707',b'DEC/multiepoch/delve/r5918/DES0814-0707/p01',21651016
b'DES0818-0333',b'DEC/multiepoch/delve/r5918/DES0818-0333/p02',21652803
b'DES0819-0915',b'DEC/multiepoch/delve/r5918/DES0819-0915/p02',21652831
b'DES0821-0416',b'DEC/multiepoch/delve/r5918/DES0821-0416/p02',21652872
b'DES0822+0917',b'DEC/multiepoch/delve/r5918/DES0822+0917/p01',21652883
b'DES1021-1041',b'DEC/multiepoch/delve/r5918/DES1021-1041/p02',21658868
b'DES0654+2708',b'DEC/multiepoch/delve/r5918/DES0654+2708/p01',21648180
b'DES0700+2708',b'DEC/multiepoch/delve/r5918/DES0700+2708/p01',21648207
b'DES0740+0252',b'DEC/multiepoch/delve/r5918/DES0740+0252/p02',21650121
b'DES0756+1917',b'DEC/multiepoch/delve/r5918/DES0756+1917/p01',21650382
b'DES0819+0626',b'DEC/multiepoch/delve/r5918/DES0819+0626/p02',21652812
b'DES1144-2206',b'DEC/multiepoch/delve/r5918/DES1144-2206/p02',21658957
b'DES1112+0917',b'DEC/multiepoch/delve/r5918/DES1112+0917/p01',21657580
b'DES1112-0707',b'DEC/multiepoch/delve/r5918/DES1112-0707/p01',21657587
b'DES1112-0915',b'DEC/multiepoch/delve/r5918/DES1112-0915/p01',21657588
b'DES1113+1417',b'DEC/multiepoch/delve/r5918/DES1113+1417/p01',21657604
b'DES1113-1124',b'DEC/multiepoch/delve/r5918/DES1113-1124/p01',21657613
b'DES1113-1458',b'DEC/multiepoch/delve/r5918/DES1113-1458/p01',21657618
b'DES1114+0252',b'DEC/multiepoch/delve/r5918/DES1114+0252/p01',21657625
b'DES1114+2543',b'DEC/multiepoch/delve/r5918/DES1114+2543/p01',21657636
b'DES1114+2834',b'DEC/multiepoch/delve/r5918/DES1114+2834/p01',21657640
b'DES1115+0335',b'DEC/multiepoch/delve/r5918/DES1115+0335/p01',21657654
b'DES1115+2126',b'DEC/multiepoch/delve/r5918/DES1115+2126/p01',21657661
b'DES1115-1624',b'DEC/multiepoch/delve/r5918/DES1115-1624/p01',21657668
b'DES1115-1707',b'DEC/multiepoch/delve/r5918/DES1115-1707/p01',21657669
b'DES1116+0418',b'DEC/multiepoch/delve/r5918/DES1116+0418/p01',21657676
b'DES1117+0209',b'DEC/multiepoch/delve/r5918/DES1117+0209/p01',21657701
b'DES1117-1958',b'DEC/multiepoch/delve/r5918/DES1117-1958/p01',21657726
b'DES1117-2206',b'DEC/multiepoch/delve/r5918/DES1117-2206/p01',21657727
b'DES1119+0043',b'DEC/multiepoch/delve/r5918/DES1119+0043/p01',21657750
b'DES1121+2334',b'DEC/multiepoch/delve/r5918/DES1121+2334/p01',21657812
b'DES1121+2917',b'DEC/multiepoch/delve/r5918/DES1121+2917/p01',21657814
b'DES1123-0250',b'DEC/multiepoch/delve/r5918/DES1123-0250/p01',21657871
b'DES1124+2000',b'DEC/multiepoch/delve/r5918/DES1124+2000/p01',21657885
b'DES1124-0333',b'DEC/multiepoch/delve/r5918/DES1124-0333/p01',21657891
b'DES1125+0209',b'DEC/multiepoch/delve/r5918/DES1125+0209/p01',21657903
b'DES1125-1749',b'DEC/multiepoch/delve/r5918/DES1125-1749/p01',21657932
b'DES1126+0252',b'DEC/multiepoch/delve/r5918/DES1126+0252/p01',21657936
b'DES1126-0750',b'DEC/multiepoch/delve/r5918/DES1126-0750/p01',21657948
b'DES1126-2206',b'DEC/multiepoch/delve/r5918/DES1126-2206/p01',21657953
b'DES1127+0335',b'DEC/multiepoch/delve/r5918/DES1127+0335/p01',21657954
b'DES1129-0750',b'DEC/multiepoch/delve/r5918/DES1129-0750/p01',21658022
b'DES1130+0335',b'DEC/multiepoch/delve/r5918/DES1130+0335/p01',21658030
b'DES1130+0543',b'DEC/multiepoch/delve/r5918/DES1130+0543/p01',21658032
b'DES1130-1332',b'DEC/multiepoch/delve/r5918/DES1130-1332/p01',21658055
b'DES1131+1500',b'DEC/multiepoch/delve/r5918/DES1131+1500/p01',21658071
b'DES1131-1749',b'DEC/multiepoch/delve/r5918/DES1131-1749/p01',21658087
b'DES1132+0752',b'DEC/multiepoch/delve/r5918/DES1132+0752/p01',21658093
b'DES1142-0041',b'DEC/multiepoch/delve/r5918/DES1142-0041/p02',21658932
b'DES0740+2625',b'DEC/multiepoch/delve/r5918/DES0740+2625/p03',21658756
b'DES0912-1415',b'DEC/multiepoch/delve/r5918/DES0912-1415/p01',21654531
b'DES0913+0626',b'DEC/multiepoch/delve/r5918/DES0913+0626/p01',21654541
b'DES0913-0624',b'DEC/multiepoch/delve/r5918/DES0913-0624/p01',21654554
b'DES0913-1250',b'DEC/multiepoch/delve/r5918/DES0913-1250/p01',21654558
b'DES0914+0126',b'DEC/multiepoch/delve/r5918/DES0914+0126/p01',21654565
b'DES0914-1124',b'DEC/multiepoch/delve/r5918/DES0914-1124/p01',21654585
b'DES0915+1334',b'DEC/multiepoch/delve/r5918/DES0915+1334/p01',21654593
b'DES0916-0041',b'DEC/multiepoch/delve/r5918/DES0916-0041/p01',21654630
b'DES0917+2917',b'DEC/multiepoch/delve/r5918/DES0917+2917/p01',21654656
b'DES0917-1041',b'DEC/multiepoch/delve/r5918/DES0917-1041/p01',21654661
b'DES0917-1832',b'DEC/multiepoch/delve/r5918/DES0917-1832/p01',21654663
b'DES0918-2249',b'DEC/multiepoch/delve/r5918/DES0918-2249/p01',21654690
b'DES0919+1209',b'DEC/multiepoch/delve/r5918/DES0919+1209/p01',21654699
b'DES0920+1751',b'DEC/multiepoch/delve/r5918/DES0920+1751/p01',21654723
b'DES0920+2043',b'DEC/multiepoch/delve/r5918/DES0920+2043/p01',21654725
b'DES0920+2208',b'DEC/multiepoch/delve/r5918/DES0920+2208/p01',21654726
b'DES0920-0833',b'DEC/multiepoch/delve/r5918/DES0920-0833/p01',21654735
b'DES0921+0835',b'DEC/multiepoch/delve/r5918/DES0921+0835/p01',21654744
b'DES0922+0126',b'DEC/multiepoch/delve/r5918/DES0922+0126/p01',21654770
b'DES0924+0335',b'DEC/multiepoch/delve/r5918/DES0924+0335/p01',21654820
b'DES0924+1500',b'DEC/multiepoch/delve/r5918/DES0924+1500/p01',21654826
b'DES0924+1543',b'DEC/multiepoch/delve/r5918/DES0924+1543/p01',21654827
b'DES0925+0626',b'DEC/multiepoch/delve/r5918/DES0925+0626/p01',21654851
b'DES0926-1041',b'DEC/multiepoch/delve/r5918/DES0926-1041/p01',21654893
b'DES0926-2041',b'DEC/multiepoch/delve/r5918/DES0926-2041/p01',21654895
b'DES0930+0043',b'DEC/multiepoch/delve/r5918/DES0930+0043/p01',21654974
b'DES0930-1624',b'DEC/multiepoch/delve/r5918/DES0930-1624/p01',21654999
b'DES0931+0500',b'DEC/multiepoch/delve/r5918/DES0931+0500/p01',21655005
b'DES0931+1709',b'DEC/multiepoch/delve/r5918/DES0931+1709/p01',21655010
b'DES0932+0543',b'DEC/multiepoch/delve/r5918/DES0932+0543/p01',21655028
b'DES0932+2625',b'DEC/multiepoch/delve/r5918/DES0932+2625/p01',21655038
b'DES0932-0250',b'DEC/multiepoch/delve/r5918/DES0932-0250/p01',21655039
b'DES0933+1500',b'DEC/multiepoch/delve/r5918/DES0933+1500/p01',21655058
b'DES0933-0750',b'DEC/multiepoch/delve/r5918/DES0933-0750/p01',21655067
b'DES0934-1707',b'DEC/multiepoch/delve/r5918/DES0934-1707/p01',21655100
b'DES1146+0752',b'DEC/multiepoch/delve/r5918/DES1146+0752/p01',21658448
b'DES1147-1541',b'DEC/multiepoch/delve/r5918/DES1147-1541/p01',21658486
b'DES1057+0752',b'DEC/multiepoch/delve/r5918/DES1057+0752/p02',21658910
b'DES1143+0626',b'DEC/multiepoch/delve/r5918/DES1143+0626/p02',21658937
b'DES0824-0750',b'DEC/multiepoch/delve/r5918/DES0824-0750/p01',21652942
b'DES0825+0209',b'DEC/multiepoch/delve/r5918/DES0825+0209/p01',21652949
